St,Course #,S,L,Course Name,_,CR,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,FAMST242,,,Family Relationships This course has class-year limits. Not open to first-year students.,,1.00,N,,MWF 1045-1140,BMC 101,"Smalling, Susan E."
C,FAMST253,,,Human Sexuality This course has class year limits. Not open to first year students.,,1.00,N,,T 0120-0245PM Th 0215-0335PM,HH 403 HH 403,"Chandran, Devyani"
C,FAMST294,,,Academic Internship,,1.00,Y,,,,"Chiappari, Christopher L."
O,FAMST298,,,IS/,,1.00,N,,,,Staff
C,FAMST298,A,,IS/Psych of Sexuality,,1.00,N,,,,"Chandran, Devyani"
O,FAMST298,B,,IS/Family Therapy,,1.00,N,,,,"Smalling, Susan E."
O,FAMST391,,,Sr Sem: Families in Trans Open to Senior and Junior Family Studies concentrators only.,,1.00,N,,T 0935-1100 Th 0930-1050,OM 310 OM 310,"Chandran, Devyani"
C,FAMST394,,,Academic Internship,,1.00,Y,,,,Staff
O,FAMST398,,,IR/,,1.00,N,,,,Staff
C,FILM101,,,Intro to Film Studies Film screenings Monday evenings.,,1.00,N,ALS-A,M 0700-0900PM T 0800-0925 Th 0800-0920,DC 305 RML 515 RML 515,"Cornejo, Cecilia"
C,FILM201,,,American Film History,,1.00,N,ALS-A,MWF 0200-0255PM M 0730-1000PM,RML 525 HH 501,"Postlethwaite, Diana"
C,FREN112,A,,Beginning French II,,1.00,N,,MWF 1045-1140,TOH 114,"Hoy, Lise R."
C,FREN112,B,,Beginning French II,,1.00,N,,MWF 1150-1245PM,TOH 110,"Hoy, Lise R."
O,FREN112,C,,Beginning French II,,1.00,N,,MWF 0200-0255PM,TOH 114,"Bekhechi, Amine R."
O,FREN231,,,Intermed French I,,1.00,N,,MWF 0905-1000,TOH 114,"Biem, Jean E."
C,FREN232,A,,Intermed French II,,1.00,N,FOL-F MCG,MWF 0800-0855,TOH 114,"Bekhechi, Amine R."
O,FREN232,B,,Intermed French II,,1.00,N,FOL-F MCG,MWF 1150-1245PM,TOH 114,"Biem, Jean E."
C,FREN232,C,,Intermed French II,,1.00,N,FOL-F MCG,MWF 0200-0255PM,TOH 212,"Barjasteh, Jolene"
C,FREN253,,,Intro Literary Analy,,1.00,N,ALS-L FOL-F,T 1145-0110PM Th 1245-0205PM,TOH 114 TOH 114,"Barjasteh, Jolene"
C,FREN273,,,Per St: 20th C Fr Prose,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 112 TOH 112,"Hoy, Lise R."
C,FREN294,,,Academic Internship,,1.00,Y,,,,Staff
O,FREN298,,,IS/,,1.00,N,,,,Staff
O,FREN372,,T,Top: Global Frphone Ident,,1.00,N,,T 0935-1100 Th 0930-1050,TOH 112 TOH 112,"Biem, Jean E."
C,FREN394,,,Academic Internship,,1.00,Y,,,,Staff
O,FREN398,,,IR/,,1.00,N,,,,Staff
C,FREN398,A,,IR/Literary Translation 2,,1.00,N,,,,"Barjasteh, Jolene"
C,GCON116,A,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,RML 420,"Cherewatuk, Karen"
C,GCON116,B,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,RML 525,"Munoz-Hutchinson, Danny"
C,GCON116,C,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,OM 110,"Ripley, Jason J."
C,GCON116,D,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,RML 520,"Gallego, Carlos"
C,GCON116,E,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,OM 140,"Wilson, Charles"
C,GCON116,F,,Medieval Synthesis Open to Great Conversations students only.,,1.00,N,FYW HWC,MWF 1255-0150PM,OM 210,"Wojick, Paul"
C,GCON218,A,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 514,"Barbour, John"
C,GCON218,B,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 515,"Grenberg, Jeanine"
C,GCON218,C,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,HH 516,"Howe, Timothy R."
C,GCON218,D,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 420,"Galbraith, Elizabeth C."
C,GCON218,E,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 520,"Gisselman, Gary C."
C,GCON218,F,,Dissenters/Defenders Open to Great Conversations students only.,,1.00,N,ALS-A HWC ORC WRI,MWF 1150-1245PM,RML 525,"Soderlind, Steve"
O,GERM112,A,,Beginning German II,,1.00,N,,MWF 0800-0855,TOH 310,"Rippley, Lavern"
O,GERM112,B,,Beginning German II,,1.00,N,,MWF 1045-1140,TOH 310,"Achberger, Karen R."
C,GERM147,,,Grimm Fairy Tales/Folklor Taught in English.,,1.00,N,ALS-L HWC,T 0935-1100 Th 0930-1050,TOH 310 TOH 310,"Rippley, Lavern"
O,GERM231,,,Intermed German I,,1.00,N,,MWF 0905-1000,TOH 310,"Rippley, Lavern"
C,GERM232,A,,Intermed German II,,1.00,N,FOL-G,MWF 0905-1000,TOH 112,"Fink, Karl"
O,GERM232,B,,Intermed German II,,1.00,N,FOL-G,MWF 1150-1245PM,TOH 310,"Fink, Karl"
O,GERM250,,,Speaking German,,1.00,N,FOL-G ORC,MWF 1255-0150PM,TOH 300,"Achberger, Karen R."
C,GERM294,,,Academic Internship,,1.00,Y,,,,Staff
O,GERM298,,,IS/,,1.00,N,,,,Staff
C,GERM298,A,,IS/Post-Recession Germany,,1.00,N,,,,"Fink, Karl"
O,GERM298,B,,IS/German Grammar Review,,1.00,N,,,,"Fink, Karl"
O,GERM298,C,,IS/Feminism and Goethe,,1.00,N,WRI,,,"Fink, Karl"
O,GERM372,,T,Top: German Studies,,1.00,N,,T 0120-0245PM Th 0215-0335PM,TOH 300 TOH 300,"Achberger, Karen R."
C,GERM394,,,Academic Internship,,1.00,Y,,,,Staff
O,GERM398,,,IR/,,1.00,N,,,,Staff
O,GREEK112,,,Beginning Greek II,,1.00,N,,MWF 0905-1000,TOH 200,"Reece, Steve T."
O,GREEK253,,,New Testament Greek,,1.00,N,ALS-L FOL-K,MWF 0200-0255PM,TOH 200,"May, James"
C,GREEK294,,,Academic Internship,,1.00,Y,,,,Staff
O,GREEK298,,,IS/,,1.00,N,,,,Staff
O,GREEK375,,,Homer & Greek Epic,,1.00,N,FOL-K,T 0120-0245PM Th 0215-0335PM,TOH 200 TOH 200,"Reece, Steve T."
C,GREEK394,,,Academic Internship,,1.00,Y,,,,Staff
O,GREEK398,,,IR/,,1.00,N,,,,Staff
C,HIST101,,,Ancient Warfare Open to first-year students only.,,1.00,N,HWC,MWF 1045-1140,HH 302,"Howe, Timothy R."
C,HIST140,,,Pirates of the Caribbean Open to first-year students only.,,1.00,N,HWC WRI,T 0935-1100 Th 0930-1050,HH 515 HH 515,"Hahn, Steven C."
C,HIST165,,,Slavery/Americas Open to first-year students only.,,1.00,N,HWC MCD,MWF 1045-1140,OM 110,"Fitzgerald, Michael"
C,HIST181,,,Civil Rights Revolution Open to first-year students only.,,1.00,N,HWC MCD,T 0800-0925 Th 0800-0920,HH 515 HH 515,"Fitzgerald, Michael"
C,HIST182,,,America Since WW II Open to first-year students only.,,1.00,N,HWC MCD WRI,MWF 0905-1000,OM 140,"Feeney, Megan J."
C,HIST188,,T,Top: Hitler & Third Reich Open to first-year students only.,,1.00,N,HWC,MWF 1150-1245PM,HH 319,"Snyder, Edward N."
C,HIST191,,,Eur/Reform/Modern,,1.00,N,HWC,MWF 0905-1000,HH 501,"Snyder, Edward N."
C,HIST195,,,Global 1500-Present,,1.00,N,MCG,MWF 1045-1140,DC 305,"Iddrisu, Abdulai"
C,HIST199,A,,America After 1865,,1.00,N,HWC MCD,MWF 1150-1245PM,HH 501,"Feeney, Megan J."
C,HIST199,B,,America After 1865,,1.00,N,HWC MCD,MWF 0200-0255PM,HH 501,"Feeney, Megan J."
C,HIST204,,,Ancient: Rome,,1.00,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
C,HIST204,,F,FLC - Latin,,0.25,N,,,,"Howe, Timothy R."
C,HIST210,,S,"Sem: Restoration Britain Especially for sophomore history majors, but others may also register.",,1.00,N,ALS-L HWC WRI,MWF 1150-1245PM,OM 20,"De Krey, Gary"
C,HIST217,,,Age of Renaissance,,1.00,N,HWC ORC,MWF 0200-0255PM,OM 110,"Carrington, J. L."
O,HIST222,,,Modern Scandinavia,,1.00,N,HWC,T 0935-1100 Th 0930-1050,HH 317 HH 317,"Nichol, Todd W."
O,HIST224,,,Modern Germany,,1.00,N,HWC,T 0120-0245PM Th 0215-0335PM,HH 307 HH 307,"Snyder, Edward N."
C,HIST270,,S,"Sem: Amer Consumer Hist Especially for sophomore history majors, but others may also register.",,1.00,N,WRI,MWF 1255-0150PM,HH 302,"Farrell, James"
C,HIST272,,,Women in America,,1.00,N,HWC MCD,MWF 1045-1140,HH 501,"Kutulas, Judy"
C,HIST275,,,Am. Environmental History,,1.00,N,HWC,MWF 0905-1000,HH 307,"Raby, Megan"
C,HIST282,,T,Top: Trail of Tears,,1.00,N,MCD,MWF 1255-0150PM,HH 317,"Hahn, Steven C."
C,HIST288,,,Civil War/Reconstruct,,1.00,N,HWC MCD,T 1145-0110PM Th 1245-0205PM,OM 10 OM 10,"Fitzgerald, Michael"
O,HIST292,,,Muslim Societies/Sub-Saha,,1.00,N,MCG,T 1145-0110PM Th 1245-0205PM,TOH 212 TOH 212,"Iddrisu, Abdulai"
C,HIST294,,,Academic Internship,,1.00,Y,,,,Staff
O,HIST298,,,IS/,,1.00,N,,,,Staff
C,HIST298,A,,IS/Ancient Egypt,,1.00,N,,,,"Howe, Timothy R."
O,HIST315,,S,Sem: Early Reformation,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 516 HH 516,"Carrington, J. L."
C,HIST370,,S,Sem: American Rev,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Hahn, Steven C."
C,HIST394,,,Academic Internship,,1.00,Y,,,,Staff
O,HIST397,,S,Sem: Hist Res Workshop,,1.00,N,WRI,M 0700-1000PM,HH 514,"Fure-Slocum, Eric J."
O,HIST398,,,IR/,,1.00,N,,,,Staff
C,HIST398,A,,IR/Black Aviators in WWII,,1.00,N,WRI,,,"Fitzgerald, Michael"
C,HIST398,B,,IR/Early Macedonia,,1.00,N,,,,"Howe, Timothy R."
C,HIST398,C,,IR/Late Roman Republic,,1.00,N,,,,"Howe, Timothy R."
C,HIST398,D,,IR/A-American Nationalism,,1.00,N,,,,"Fitzgerald, Michael"
C,HSPST294,,,Academic Internship,,1.00,Y,,,,Staff
O,HSPST298,,,IS/,,1.00,N,,,,Staff
O,HSPST333,,,Contemp Latin Am Iss Prerequisite: previous coursework related to Latin America or permission of the instructor.,,1.00,N,MCG,MWF 1045-1140,TOH 110,"Villate-Isaza, Alberto"
C,HSPST333,,F,FLC - Spanish,,0.25,N,,,,"Villate-Isaza, Alberto"
C,HSPST394,,,Academic Internship,,1.00,Y,,,,Staff
O,HSPST398,,,IR/,,1.00,N,,,,Staff
O,ID230,,,Comm Science and Math,,0.25,Y,ORC,,,"Hanson, Robert"
C,ID294,,,Academic Internship,,0.50,Y,,,,"Porterfield, Jean C."
O,ID294,A,,Academic Internship,,1.00,Y,,,,"Leer, Elizabeth A."
O,ID298,,,IS/Ayurvedic Studies,,1.00,N,,,,"Saterstrom, Sheryl"
O,ID298,A,,IS/Global Persp Medicine,,1.00,N,,,,"Porterfield, Jean C."
O,ID298,B,,IS/Sharia Law,,1.00,N,,,,"McClure, Robert W."
C,ID394,,,Academic Internship,,1.00,Y,,,,Staff
O,ID398,,,IR/,,1.00,N,,,,Staff
C,IDFA294,,,Academic Internship,,1.00,Y,,,,Staff
O,IDFA298,,,IS/,,1.00,N,,,,Staff
C,IDFA394,,,Academic Internship,,1.00,Y,,,,Staff
O,IDFA398,,,IR/,,1.00,N,,,,Staff
C,IS201,,T,"Top: Pwr Comptg-All Disc During course submission process, include only course (not lab). Lab will be registered after submission ends on November 7. First years may register on space-available basis with permission of instructor during drop/add period.",,1.00,N,WRI,MWF 0200-0255PM,RNS 202,"Brown, Richard"
C,IS201,A,L,Pwr Comptg Lab,,0.00,N,,MWF 0115-0159PM,RNS 202,"Brown, Richard"
C,IS201,B,L,Pwr Comptg Lab,,0.00,N,,MWF 0256-0340PM,RNS 202,"Brown, Richard"
C,IS214,,T,Top: Music in Film Not open to first-year students.,,1.00,N,ALS-A ORC,MWF 0200-0255PM,CHM 224,"Merritt, Justin W."
C,IS294,,,Academic Internship,,1.00,Y,,,,Staff
O,IS298,,,IS/,,1.00,N,,,,Staff
O,IS392,,,Senior Project II Open to senior majors only. Approval of web portfolio required.,,1.00,N,,,,"Goedde, Richard"
O,IS392,A,,Senior Project II,,1.00,N,WRI,,,"Schuurman, Douglas"
O,IS392,B,,Senior Project II,,1.00,N,WRI,,,"Sonnega, William"
O,IS392,C,,Senior Project II,,1.00,N,,,,"Farrell, James"
O,IS392,D,,Senior Project II,,1.00,N,,,,"Wilson, Charles"
O,IS392,E,,Senior Project II,,1.00,N,,,,"Chandran, Devyani"
O,IS392,F,,Senior Project II,,1.00,N,,,,"Chiappari, Christopher L."
O,IS392,G,,Senior Project II,,1.00,N,,,,"McDonald, Eric"
O,IS392,H,,Senior Project II,,1.00,N,,,,"Muir, Sian E."
O,IS392,I,,Senior Project II,,1.00,N,,,,"Saurer, John"
O,IS392,J,,Senior Project II,,1.00,N,,,,"Carrington, J. L."
O,IS392,K,,Senior Project II,,1.00,N,,,,"Taliaferro, Charles"
O,IS392,L,,Senior Project II,,1.00,N,,,,"Williamson, Thomas A."
C,IS394,,,Academic Internship,,1.00,Y,,,,Staff
O,IS398,,,IR/,,1.00,N,,,,Staff
O,JAPAN112,A,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00,N,,MWF 1045-1140,TOH 112,"Ito, Rika"
O,JAPAN112,B,,Beginning Japanese II Students in Japanese 112A and B must also register for one lab Japanese 112 AL or BL.,,1.00,N,,MWF 1150-1245PM,TOH 112,"Ito, Rika"
O,JAPAN112,A,L,Beginning Japanese II Lab,,0.00,N,,Th 0825-0920,TOH 175,"Ito, Rika"
O,JAPAN112,B,L,Beginning Japanese II Lab,,0.00,N,,Th 0930-1025,TOH 175,"Ito, Rika"
O,JAPAN232,,,Intermed Japanese II Students in Japanese 232 must also register for lab Japanese 232 L.,,1.00,N,FOL-J,MWF 0200-0255PM,TOH 112,"Bridges IV, William H."
O,JAPAN232,,L,Intermed Japanese II Lab,,0.00,N,,T 0935-1030,TOH 175,"Bridges IV, William H."
C,JAPAN294,,,Academic Internship,,1.00,Y,,,,Staff
O,JAPAN298,,,IS/Translation Project,,1.00,N,,,,"Akimoto, Hiroe"
C,JAPAN302,,,Advanced Japanese II,,1.00,N,FOL-J,MWF 0200-0255PM,TOH 153,"Akimoto, Hiroe"
C,JAPAN394,,,Academic Internship,,1.00,Y,,,,Staff
O,JAPAN398,,,IR/,,1.00,N,,,,Staff
O,LATIN112,A,,Beginning Latin II,,1.00,N,,MWF 0800-0855,TOH 212,"May, James"
O,LATIN112,B,,Beginning Latin II,,1.00,N,,MWF 1150-1245PM,TOH 212,"Brunelle, Christopher M."
O,LATIN252,,,Vergil & Latin Epic,,1.00,N,FOL-L,MWF 1045-1140,TOH 300,"May, James"
C,LATIN294,,,Academic Internship,,1.00,Y,,,,Staff
O,LATIN298,,,IS/,,1.00,N,,,,Staff
O,LATIN370,,T,Topics in Latin Lit: Ovid,,1.00,N,FOL-L,T 0935-1100 Th 0930-1050,TOH 212 TOH 212,"Brunelle, Christopher M."
C,LATIN394,,,Academic Internship,,1.00,Y,,,,Staff
O,LATIN398,,,IR/,,1.00,N,,,,Staff
C,MATH117,,,Gateways/Mathematics,,1.00,N,AQR,MWF 1255-0150PM,TOH 186,"Pierce, Ian"
X,MATH120,A,,Calculus I Closed during web registration.,,1.00,N,AQR,MWF 0905-1000,,Staff
C,MATH120,B,,Calculus I,,1.00,N,AQR,MWF 1255-0150PM,RNS 210,"Diveris, Kosmas"
C,MATH120,C,,Calculus I,,1.00,N,AQR,MWF 0200-0255PM,RNS 310,"Diveris, Kosmas"
C,MATH120,D,,Calculus I,,1.00,N,AQR,T 0935-1100 Th 0930-1050,RNS 410 RNS 410,"Dietz, Jill"
O,MATH126,A,,Calculus II,,1.00,N,AQR,MWF 0905-1000,RNS 206,"Hanson, Bruce"
O,MATH126,B,,Calculus II,,1.00,N,AQR,MWF 1045-1140,RNS 190,"Hanson, Bruce"
O,MATH220,A,,Elem Linear Algebra,,1.00,N,AQR,MWF 0800-0855,TOH 186,"Berliner, Adam H."
O,MATH220,B,,Elem Linear Algebra,,1.00,N,AQR,MWF 1045-1140,TOH 186,"Garrett, Kristina"
C,MATH220,C,,Elem Linear Algebra,,1.00,N,AQR,MWF 1150-1245PM,RNS 206,"Berliner, Adam H."
C,MATH220,D,,Elem Linear Algebra,,1.00,N,AQR,MWF 1255-0150PM,RNS 206,"Berliner, Adam H."
C,MATH226,A,,Multivariable Calc,,1.00,N,,MWF 1255-0150PM,TOH 184,"Purin, Marju"
O,MATH226,B,,Multivariable Calc,,1.00,N,,MWF 0200-0255PM,TOH 184,"Purin, Marju"
C,MATH226,C,,Multivariable Calc,,1.00,N,,T 0800-0925 Th 0800-0920,RNS 206 RNS 206,"Diveris, Kosmas"
C,MATH230,A,,Differential Equations I,,1.00,N,,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH230,B,,Differential Equations I,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH232,,,Discrete Mathematics,,1.00,N,,MWF 0800-0855,TOH 184,"Smith, Kay E."
C,MATH236,,,Math of Biology,,1.00,N,,MWF 1150-1245PM,RNS 204,"Vandiver, Rebecca M."
C,MATH242,,,Modern Computational Math,,1.00,N,,MWF 0800-0855,RNS 204,"McKelvey, Steven"
C,MATH244,A,,Real Analysis I,,1.00,N,WRI,MWF 1150-1245PM,TOH 186,"Hanson, Bruce"
C,MATH244,B,,Real Analysis I,,1.00,N,WRI,T 0800-0925 Th 0800-0920,RNS 204 RNS 204,"Zorn, Paul"
C,MATH252,A,,Abstract Algebra I,,1.00,N,WRI,MWF 0905-1000,TOH 184,"Smith, Kay E."
C,MATH252,B,,Abstract Algebra I,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,TOH 186 TOH 186,"Matsuura, Ryota"
C,MATH262,,,Probability Theory,,1.00,N,,MWF 0200-0255PM,TOH 186,"Pierce, Ian"
O,MATH266,,,Operations Research,,1.00,N,,MWF 0905-1000,RNS 204,"McKelvey, Steven"
C,MATH294,,,Academic Internship,,1.00,Y,,,,Staff
O,MATH298,,,IS/,,1.00,N,,,,Staff
C,MATH298,A,,IS/Financial Mathematics,,1.00,N,,,,"McKelvey, Steven"
C,MATH340,A,,Complex Analysis,,1.00,N,,T 0800-0925 Th 0800-0920,TOH 184 TOH 184,"Hanson, Bruce"
O,MATH340,B,,Complex Analysis,,1.00,N,,T 0935-1100 Th 0930-1050,RNS 204 RNS 204,"Zorn, Paul"
O,MATH352,A,,Abstract Algebra II,,1.00,N,,MWF 1045-1140,TOH 184,"Purin, Marju"
O,MATH352,B,,Abstract Algebra II,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TOH 184 TOH 184,"Dietz, Jill"
O,MATH382,,S,Sem: Part. Theory,,1.00,N,,T 0935-1100 Th 0930-1050,TOH 184 TOH 184,"Garrett, Kristina"
C,MATH394,,,Academic Internship,,1.00,Y,,,,Staff
O,MATH398,,,IR/,,1.00,N,,,,Staff
C,MATH398,A,,IR/Lebesgue Integration,,1.00,N,,,,"Hanson, Bruce"
C,MATH398,B,,IR/Algebraic Topology,,1.00,N,,,,"Diveris, Kosmas"
C,MATH398,C,,IR/Adv Linear Algebra,,1.00,N,,,,"Berliner, Adam H."
C,MATH398,D,,IR/Fluid Dynamics,,1.00,N,,,,"Vandiver, Rebecca M."
C,MATH398,E,,IR/Real Analysis IV,,1.00,N,,,,"Hanson, Bruce"
C,MATH398,F,,IR/Parameter Estimation,,1.00,N,,,,"Sanft, Kevin R."
C,MEDIA160,,,Mass Media This course has class year limits.,,1.00,N,MCD ORC,T 0935-1100 Th 0930-1050,TB 216 TB 216,"Sonnega, William"
C,MEDIA294,,,Academic Internship,,0.50,Y,,,,"Sonnega, William"
O,MEDIA294,A,,Academic Internship,,1.00,Y,,,,"Sonnega, William"
O,MEDIA298,,,IS/,,1.00,N,,,,Staff
C,MEDIA360,,T,Top:Media & Globalization,,1.00,N,,T 1145-0110PM Th 1245-0205PM,TB 216 TB 216,"Sonnega, William"
C,MEDIA394,,,Academic Internship,,1.00,Y,,,,Staff
O,MEDIA398,,,IR/,,1.00,N,,,,Staff
C,MGMT225,A,,Principles of Acct Not open to first-year students.,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 290 RNS 290,"Mader, James"
C,MGMT225,B,,Principles of Acct Not open to first-year students.,,1.00,N,,T 0120-0245PM Th 0215-0335PM,RNS 290 RNS 290,"Mader, James"
O,MGMT237,,,Managerial/Cost Acct Not open to first-year students.,,1.00,N,,MWF 0200-0255PM,HH 403,"Hirsch, Richard M."
C,MGMT250,,,Marketing Not open to first-year students.,,1.00,N,HBS,MWF 1045-1140,HH 307,"Muir, Sian E."
C,MGMT251,A,,Management Not open to first-year students.,,1.00,N,HBS,MWF 1255-0150PM,HH 307,"Goedde, Richard"
C,MGMT251,B,,Management Not open to first-year students.,,1.00,N,HBS,MWF 0200-0255PM,HH 307,"Goedde, Richard"
O,MGMT252,,,Legal Aspects of Bus Not open to first-year students.,,1.00,N,,T 0800-0925 Th 0800-0920,HH 307 HH 307,"Ophaug, John M."
C,MGMT294,,,Academic Internship,,0.50,Y,,,,"Muir, Sian E."
O,MGMT294,A,,Academic Internship,,1.00,Y,,,,"Goedde, Richard"
O,MGMT298,,,IS/,,1.00,N,,,,Staff
O,MGMT298,A,,IS/Arts Leadership,,1.00,N,,,,"Muir, Sian E."
O,MGMT298,B,,IS/Promotional Strategies,,1.00,N,,,,"Hirsch, Richard M."
O,MGMT380,,,Investments,,1.00,N,,T 0935-1100 Th 0930-1050,HH 307 HH 307,"Goedde, Richard"
O,MGMT383,,,Mgmt Policy & Strat,,1.00,N,,MWF 1150-1245PM,HH 307,"Muir, Sian E."
C,MGMT394,,,Academic Internship,,1.00,Y,,,,"Muir, Sian E."
O,MGMT398,,,IR/,,1.00,N,,,,Staff
C,MUSIC114,A,,Theory & Aural Skills II,,1.00,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 224 CHM 224 CHM 224,"Rodland, Catherine R."
C,MUSIC114,B,,Theory & Aural Skills II,,1.00,N,,MWF 1045-1140 T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224 CHM 224,"Amundson, Steven"
O,MUSIC114,C,,Theory & Aural Skills II,,1.00,N,,MWF 1255-0150PM T 0120-0245PM Th 0215-0335PM,CHM 224 CHM 224 CHM 224,"Ramirez, Catherine"
C,MUSIC131,,,The Art of Music,,1.00,N,ALS-A,MWF 1255-0150PM,CHM 232,"Carter, David"
O,MUSIC162,A,,Piano Class II,,0.25,N,,MW 1045-1140,CHM 222,"Paddleford, Nancy"
C,MUSIC162,B,,Piano Class II,,0.25,N,,MW 1255-0150PM,CHM 222,"Paddleford, Nancy"
C,MUSIC162,C,,Piano Class II,,0.25,N,,T 1005-1100 Th 0955-1050,CHM 222 CHM 222,"Berger, Linda"
O,MUSIC162,D,,Piano Class II,,0.25,N,,T 1145-1240PM Th 1245-0140PM,CHM 222 CHM 222,"Berger, Linda"
C,MUSIC163,,,Beyond Alexander Tech,,0.25,N,,MW 0200-0255PM,CHM 140,"Scholz-Carlson, Miriam"
C,MUSIC164,A,,Voice Class,,0.25,N,,MW 0905-1000,CHM 233,"Johnson, Sigrid"
C,MUSIC164,B,,Voice Class,,0.25,N,,MW 1045-1140,CHM 233,"Johnson, Sigrid"
C,MUSIC164,C,,Voice Class,,0.25,N,,MW 1255-0150PM,CHM 233,"Johnson, Sigrid"
O,MUSIC166,,,Brass Methods,,0.25,N,,MWF 0905-1000,CHM 140,"Petruconis, Michael S. Zimmerman, Larry J."
O,MUSIC167,,,Percussion Methods,,0.25,N,,MWF 1255-0150PM,CHM 138,"Hagedorn, David"
C,MUSIC214,A,,Theory & Aural Skills IV,,1.00,N,,MWF 0800-0855 T 0800-0925 Th 0800-0920,CHM 232 CHM 232 CHM 232,"Castro, David R."
C,MUSIC214,B,,Theory & Aural Skills IV,,1.00,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 232 CHM 232 CHM 232,"Moya, Reinaldo"
C,MUSIC214,C,,Theory & Aural Skills IV,,1.00,N,,MWF 0200-0255PM T 0120-0245PM Th 0215-0335PM,CHM 232 CHM 232 CHM 232,"Castro, David R."
O,MUSIC223,,,Composition I,,1.00,N,,T 0935-1100 Th 0930-1050,CHM 239 CHM 239,"Mahr, Timothy"
O,MUSIC229,,,Jazz Improvisation,,0.50,N,,T 0120-0245PM Th 0215-0335PM,CHM 138 CHM 138,"Hagedorn, David"
C,MUSIC242,A,,Hist & Lit Music II,,1.00,N,,MWF 1255-0150PM,CHM 239,"Hanson, Alice"
O,MUSIC242,B,,Hist & Lit Music II,,1.00,N,,MWF 0200-0255PM,CHM 239,"Hanson, Alice"
C,MUSIC251,A,,Conducting,,0.50,N,,T 0935-1100 Th 0930-1050,CHM 140 CHM 140,"Amundson, Steven"
O,MUSIC251,B,,Conducting,,0.50,N,,T 0935-1100 Th 0930-1050,CHM 233 CHM 233,"Armstrong, Anton"
O,MUSIC253,,,Instru Conducting,,0.50,N,,T 1145-0110PM Th 1245-0205PM,CHM 138 CHM 138,"Mahr, Timothy"
O,MUSIC262,A,,Piano Class IV,,0.25,N,,MW 0800-0855,CHM 222,"Selvelieva, Ina"
O,MUSIC262,B,,Piano Class IV,,0.25,N,,MW 0905-1000,CHM 222,"Selvelieva, Ina"
O,MUSIC264,,,Lyric Diction II,,0.25,N,,MF 1150-1245PM,CHM 224,"Dressen, Dan"
C,MUSIC275,,,Instr Chamber Music,,0.25,N,,TTh 0800-0855,CHM 140,"Maeda, Dana L."
C,MUSIC282,,,Vocal Solo Lit II,,0.25,N,,,,"Engleman, Tracey M."
O,MUSIC283,,,Piano Literature,,0.50,N,,T 1145-0110PM Th 1245-0205PM,CHM 232 CHM 232,"Atzinger, Christopher"
O,MUSIC287,,,Choral Lit I,,0.50,N,,MWF 1045-1140,CHM 232,"Aspaas, Christopher P."
C,MUSIC294,,,Academic Internship,,1.00,Y,,,,Staff
O,MUSIC298,,,IS/,,1.00,N,,,,Staff
C,MUSIC298,A,,IS/Organ Pedagogy & Lit,,1.00,N,,,,"Rodland, Catherine R."
C,MUSIC298,B,,IS/Vocal Pedagogy Survey,,1.00,N,,,,"Engleman, Tracey M."
C,MUSIC298,C,,IS/American Folk Music,,1.00,N,WRI,,,"Hagedorn, David"
O,MUSIC298,D,,IS/Directing Lyric Stage,,1.00,N,,,,"Hardy, Janis"
O,MUSIC298,E,,IS/Trombone Song & Wind,,1.00,N,,,,"Zimmerman, Larry J."
