St,Course #,S,L,Course Name,_,CR ,PN,GE Reqs,Meeting Time(s),Location(s),Instructor(s)
C,GCON 113,E,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,HH 515,"Wilson, Charles"
C,GCON 113,F,,Greeks and Hebrews Open to Great Conversations students only.,,1.00,N,,MWF 1255-0150PM,HH 516,"Wojick, Paul"
C,GCON 217,A,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,HH 514,"Barbour, John"
C,GCON 217,B,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,HH 515,"Grenberg, Jeanine"
C,GCON 217,C,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,HH 516,"Howe, Timothy R."
C,GCON 217,D,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,RML 420,"Galbraith, Elizabeth C."
C,GCON 217,E,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,RML 515,"Gisselman, Gary C."
C,GCON 217,F,,New Forces of Secular Open to Great Conversations students only.,,1.00,N,ALS-L WRI,MWF 1150-1245PM,RML 520,"Soderlind, Steve"
O,GERM 111,A,,Beginning German I,,1.00,N,,MWF 0905-1000,TOH 310,"Rippley, Lavern"
C,GERM 111,B,,Beginning German I,,1.00,N,,MWF 1045-1140,TOH 310,"Achberger, Karen R."
O,GERM 112,,,Beginning German II,,1.00,N,,MWF 0800-0855,TOH 110,"Achberger, Karen R."
C,GERM 231,A,,Intermed German I,,1.00,N,,MWF 0905-1000,TOH 210,"Fink, Karl"
C,GERM 231,B,,Intermed German I,,1.00,N,,MWF 1150-1245PM,TOH 310,"Fink, Karl"
O,GERM 232,,,Intermed German II,,1.00,N,FOL-G,MWF 0800-0855,TOH 310,"Rippley, Lavern"
O,GERM 249,,,German Cinema Film screenings Monday evenings from 7-9 p.m.,,1.00,N,ALS-A HWC,T 1145-0110PM Th 1245-0205PM,TOH 108 TOH 108,"Achberger, Karen R."
O,GERM 249,,F,FLC - German Day/time TBA.,,0.25,N,,,,"Achberger, Karen R."
O,GERM 251,,,Understg Narratives,,1.00,N,FOL-G WRI,T 0935-1100 Th 0930-1050,TOH 310 TOH 310,"Fink, Karl"
C,GERM 294,,,Academic Internship,,1.00,Y,,,,Staff
O,GERM 298,,,IS/,,1.00,N,,,,Staff
X,GERM 372,,T,Top: Umwelt Deutschland This course has been canceled.,,1.00,N,WRI,MWF 0200-0255PM,TOH 310,Staff
C,GERM 394,,,Academic Internship,,1.00,Y,,,,Staff
O,GERM 398,,,IR/,,1.00,N,,,,Staff
O,GREEK 111,A,,Beginning Greek I,,1.00,N,,MWF 0800-0855,TOH 200,"Reece, Steve T."
O,GREEK 111,B,,Beginning Greek I,,1.00,N,,MWF 0905-1000,TOH 200,"Reece, Steve T."
O,GREEK 231,,,Intermediate Greek,,1.00,N,FOL-K,MWF 1045-1140,TOH 200,"May, James"
C,GREEK 294,,,Academic Internship,,1.00,Y,,,,Staff
O,GREEK 298,,,IS/,,1.00,N,,,,Staff
O,GREEK 370,,T,Top: Hellenistic Greek,,1.00,N,FOL-K,T 0120-0245PM Th 0215-0335PM,,"Reece, Steve T."
X,GREEK 372,,,Greek Philosophers This course has been canceled.,,1.00,N,FOL-K,T 0120-0245PM Th 0215-0335PM,TOH 300 TOH 300,"Reece, Steve T."
C,GREEK 394,,,Academic Internship,,1.00,Y,,,,Staff
O,GREEK 398,,,IR/,,1.00,N,,,,Staff
C,HIST 111,,,Viking/Medieval Scand Open to first-year students only.,,1.00,N,HWC,T 0935-1100 Th 0930-1050,OM 305 OM 305,"Nichol, Todd W."
C,HIST 151,,,Slavery in African Hist Open to first-year students only.,,1.00,N,MCG,T 0935-1100 Th 0930-1050,TOH 114 TOH 114,"Iddrisu, Abdulai"
C,HIST 182,,,America Since WW II Open to first-year students only.,,1.00,N,HWC MCD WRI,MWF 0905-1000,HH 515,"Feeney, Megan J."
C,HIST 188,A,T,Top: Hitler &Third Reich Open to first-year students only.,,1.00,N,HWC,T 0120-0245PM Th 0215-0335PM,HH 515 HH 515,"Snyder, Edward N."
O,HIST 188,B,T,Top: Eur Imper & Legacies Open to first-year students only.,,1.00,N,HWC,MWF 1255-0150PM,HH 302,"Snyder, Edward N."
O,HIST 189,,T,Top:Wmn/Afr Colonial Hist Open to first-year students only.,,1.00,N,MCG,T 1145-0110PM Th 1245-0205PM,HH 514 HH 514,"Iddrisu, Abdulai"
C,HIST 190,,,Eur/Anc/Renaissance,,1.00,N,HWC,MWF 0200-0255PM,HH 501,"Carrington, J. L."
O,HIST 194,,,Global Hist to 1500,,1.00,N,MCG,MWF 1045-1140,TOH 210,"Iddrisu, Abdulai"
C,HIST 198,A,,America to 1865,,1.00,N,HWC MCD,MWF 0905-1000,HH 317,"Hahn, Steven C."
C,HIST 198,B,,America to 1865,,1.00,N,HWC MCD,MWF 1045-1140,HH 317,"Hahn, Steven C."
C,HIST 203,,,Ancient Greece,,1.00,N,HWC,T 0800-0925 Th 0800-0920,HH 501 HH 501,"Howe, Timothy R."
C,HIST 212,,,High/Late Middle Ages,,1.00,N,HWC,T 1145-0110PM Th 1245-0205PM,HH 501 HH 501,"Madden, Mollie M. Carrington, J. L."
O,HIST 218,,,Reformation Europe,,1.00,N,HWC,MWF 1150-1245PM,HH 317,"Carrington, J. L."
C,HIST 240,,S,"Sem:Implm/Natlm SE Asia Especially for sophomore history majors, but others may also register.",,1.00,N,MCG WRI,T 0120-0245PM Th 0215-0335PM,HH 514 HH 514,"Entenmann, Robert"
C,HIST 270,,S,"Sem: Civil War Especially for sophomore history majors, but others may also register.",,1.00,N,WRI,MWF 0200-0255PM,HH 514,"Fitzgerald, Michael"
C,HIST 277,,,African-American Hist,,1.00,N,HWC MCD,T 1145-0110PM Th 1245-0205PM,HH 317 HH 317,"Fitzgerald, Michael"
C,HIST 294,,,Academic Internship,,1.00,Y,,,,Staff
O,HIST 298,,,IS/,,1.00,N,,,,Staff
O,HIST 299,A,T,Top: US/Latin Amer Relat,,1.00,N,HWC,MWF 1045-1140,HH 515,"Feeney, Megan J."
C,HIST 299,B,T,Top: History of Holocaust,,1.00,N,HWC,MWF 0905-1000,HH 501,"Snyder, Edward N."
O,HIST 299,C,T,Top: Amer in the Cold War,,1.00,N,HWC,MWF 1255-0150PM,HH 317,"Feeney, Megan J."
C,HIST 302,,S,Sem: Alexander,,1.00,N,WRI,T 1145-0110PM Th 1245-0205PM,HH 515 HH 515,"Howe, Timothy R."
C,HIST 370,,S,Sem: Slavery/Emancipation,,1.00,N,WRI,MWF 1150-1245PM,HH 319,"Fitzgerald, Michael"
C,HIST 394,,,Academic Internship,,1.00,Y,,,,Staff
O,HIST 398,,,IR/Digital Coll Creat/Use,,1.00,N,,,,"De Krey, Gary"
O,HIST 398,A,,IR/Hist Environ Mod China,,1.00,N,,,,"Entenmann, Robert"
O,HIST 398,B,,IR/Public History/Museums,,1.00,N,,,,"Fure-Slocum, Eric J."
O,HIST 398,C,,IR/Byz Power and Religion,,1.00,N,,,,"Carrington, J. L."
C,HSPST 294,,,Academic Internship,,1.00,Y,,,,Staff
O,HSPST 298,,,IS/,,1.00,N,,,,Staff
C,HSPST 394,,,Academic Internship,,1.00,Y,,,,Staff
O,HSPST 398,,,IR/,,1.00,N,,,,Staff
O,ID 230,,,Comm Science and Math,,0.25,Y,ORC,,,"Shea, Kathleen L."
C,ID 234,,,Human Geography,,1.00,N,HBS MCG,T 0120-0245PM Th 0215-0335PM,TOH 210 TOH 210,"McClure, Robert W."
C,ID 294,,,Academic Internship,,1.00,Y,,,,Staff
O,ID 298,,,IS/Visual Lnd:Arab Spring,,1.00,N,,,,"McClure, Robert W."
C,ID 394,,,Academic Internship,,1.00,Y,,,,Staff
O,ID 398,,,IR/,,1.00,N,,,,Staff
C,IDFA 294,,,Academic Internship,,1.00,Y,,,,Staff
O,IDFA 298,,,IS/,,1.00,N,,,,Staff
C,IDFA 394,,,Academic Internship,,1.00,Y,,,,Staff
O,IDFA 398,,,IR/,,1.00,N,,,,Staff
O,INTD 150,,,Planned Credit,,1.00,N,,,,Staff
O,INTD 151,,,Planned Credit (2.0),,2.00,N,,,,Staff
C,IS 204,,T,"Top: Ethics & Global Serv Open only to rising Seniors during web registration. Juniors may add on a space-available basis during drop/add period with permission of the instructor. Prerequisite: Completion of BTS-T, or permission of instructor.",,1.00,N,EIN,T 0800-0925 Th 0800-0920,HH 317 HH 317,"Carlsen, Mary"
C,IS 294,,,Academic Internship,,1.00,Y,,,,Staff
O,IS 298,,,IS/,,1.00,N,,,,Staff
O,IS 391,,,Senior Project I Open to Senior majors only.,,1.00,Y,,,,"Schuurman, Douglas"
O,IS 391,A,,Senior Project I,,1.00,Y,,,,"Sonnega, William"
O,IS 391,B,,Senior Project I,,1.00,Y,,,,"Farrell, James"
O,IS 391,C,,Senior Project I,,1.00,Y,,,,"Chiappari, Christopher L."
O,IS 391,D,,Senior Project I,,1.00,Y,,,,"McDonald, Eric"
O,IS 391,E,,Senior Project I,,1.00,Y,,,,"Muir, Sian E."
O,IS 391,F,,Senior Project I,,1.00,Y,,,,"Saurer, John"
O,IS 391,G,,Senior Project I,,1.00,Y,,,,"Carrington, J. L."
O,IS 391,H,,Senior Project I,,1.00,Y,,,,"Taliaferro, Charles"
O,IS 392,,,Senior Project II Open to Senior majors only.,,1.00,N,,,,Staff
C,IS 394,,,Academic Internship,,1.00,Y,,,,Staff
O,IS 398,,,IR/Sustainability Culture,,1.00,N,,,,"Farrell, James"
O,IS 398,A,,IR/Reformation & Science,,1.00,N,,,,"Casson, Douglas J."
O,JAPAN 111,A,,Beginning Japanese I Students in Japan 111A must also register for one lab Japan 111AL or BL.,,1.00,N,,MWF 1045-1140,TOH 112,"Bridges IV, William H."
O,JAPAN 111,B,,Beginning Japanese I Students in Japan 111A must also register for one lab Japan 111AL or BL.,,1.00,N,,MWF 1150-1245PM,TOH 112,"Bridges IV, William H."
O,JAPAN 111,A,L,Beginning Japanese I Lab,,0.00,N,,Th 0825-0920,TOH 175,"Bridges IV, William H."
O,JAPAN 111,B,L,Beginning Japanese I Lab,,0.00,N,,Th 0930-1025,TOH 175,"Bridges IV, William H."
C,JAPAN 231,,,Intermed Japanese I Students in Japan 231 must also register for one lab Japan 231AL or BL.,,1.00,N,FOL-J,MWF 0200-0255PM,TOH 112,"Akimoto, Hiroe"
C,JAPAN 231,,L,Intermed Japanese I Lab,,0.00,N,,T 0935-1030,TOH 153,"Akimoto, Hiroe"
C,JAPAN 294,,,Academic Internship,,1.00,Y,,,,Staff
O,JAPAN 298,,,IS/,,1.00,N,,,,Staff
O,JAPAN 301,,,Advanced Japanese I,,1.00,N,FOL-J,MWF 1150-1245PM,TOH 300,"Akimoto, Hiroe"
C,JAPAN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,JAPAN 398,,,IR/,,1.00,N,,,,Staff
O,LATIN 111,A,,Beginning Latin I,,1.00,N,,MWF 0800-0855,TOH 212,"May, James"
C,LATIN 111,B,,Beginning Latin I,,1.00,N,,MWF 1150-1245PM,TOH 212,"Groton, Anne"
C,LATIN 111,C,,Beginning Latin I,,1.00,N,,MWF 0200-0255PM,TOH 212,"Reece, Steve T."
O,LATIN 231,A,,Intermediate Latin,,1.00,N,FOL-L,MWF 0905-1000,TOH 212,"Groton, Anne"
O,LATIN 231,B,,Intermediate Latin,,1.00,N,FOL-L,MWF 1255-0150PM,TOH 212,"Groton, Anne"
C,LATIN 294,,,Academic Internship,,1.00,Y,,,,Staff
O,LATIN 298,,,IS/,,1.00,N,,,,Staff
O,LATIN 374,,,Cicero & Latin Prose,,1.00,N,FOL-L,T 0935-1100 Th 0930-1050,TOH 300 TOH 300,"May, James"
C,LATIN 394,,,Academic Internship,,1.00,Y,,,,Staff
O,LATIN 398,,,IR/,,1.00,N,,,,Staff
O,MATH 109,,,Preparation for Calculus,,1.00,N,,MWF 0800-0855,TOH 184,"Smith, Kay E."
C,MATH 117,,,Gateways/Mathematics,,1.00,N,AQR,T 0800-0925 Th 0800-0920,TOH 184 TOH 184,"Matsuura, Ryota"
X,MATH 120,,,Calculus I This course has been canceled.,,1.00,N,AQR,MWF 0800-0855,,Staff
C,MATH 120,A,,Calculus I,,1.00,N,AQR,MWF 0905-1000,RNS 435,"Diveris, Kosmas"
C,MATH 120,B,,Calculus I,,1.00,N,AQR,MWF 1255-0150PM,RNS 210,"Pierce, Ian"
C,MATH 120,C,,Calculus I,,1.00,N,AQR,MWF 0200-0255PM,RNS 208,"Pierce, Ian"
C,MATH 120,D,,Calculus I,,1.00,N,AQR,T 0935-1100 Th 0930-1050,RNS 290 RNS 290,"Purin, Marju"
C,MATH 120,E,,Calculus I,,1.00,N,AQR,T 1145-0110PM Th 1245-0205PM,TOH 186 TOH 186,"Purin, Marju"
X,MATH 120,G,,Calculus I,,1.00,N,AQR,T 0120-0245PM Th 0215-0335PM,,Staff
X,MATH 126,,,Calculus II This section is closed during web registration.,,1.00,N,AQR,MWF 0905-1000,,Staff
C,MATH 126,A,,Calculus II,,1.00,N,AQR,MWF 1045-1140,RNS 204,"Diveris, Kosmas"
C,MATH 126,B,,Calculus II,,1.00,N,AQR,MWF 1150-1245PM,RNS 206,"Garrett, Kristina"
C,MATH 126,C,,Calculus II,,1.00,N,AQR,MWF 1255-0150PM,TOH 186,"Garrett, Kristina"
C,MATH 126,D,,Calculus II,,1.00,N,AQR,T 0120-0245PM Th 0215-0335PM,RNS 310 RNS 310,"Hoyer-Leitzel, Alanna R."
C,MATH 126,E,,Calculus II,,1.00,N,AQR,MWF 0800-0855,RNS 204,"Diveris, Kosmas"
C,MATH 128,A,,Honors Calculus II,,1.00,N,AQR,MWF 1045-1140,TOH 186,"Dietz, Jill"
C,MATH 128,B,,Honors Calculus II,,1.00,N,AQR,MWF 1150-1245PM,TOH 186,"Dietz, Jill"
C,MATH 128,C,,Honors Calculus II,,1.00,N,AQR,MWF 1255-0150PM,RNS 206,"Berliner, Adam H."
C,MATH 128,D,,Honors Calculus II,,1.00,N,AQR,MWF 0200-0255PM,RNS 206,"Berliner, Adam H."
C,MATH 220,A,,Elem Linear Algebra,,1.00,N,AQR,MWF 0800-0855,TOH 186,"Humke, Paul"
C,MATH 220,B,,Elem Linear Algebra,,1.00,N,AQR,MWF 0905-1000,RNS 204,"Humke, Paul"
C,MATH 220,C,,Elem Linear Algebra,,1.00,N,AQR,MWF 1045-1140,TOH 184,"Smith, Kay E."
C,MATH 220,D,,Elem Linear Algebra,,1.00,N,AQR,MWF 1150-1245PM,TOH 184,"Smith, Kay E."
C,MATH 220,E,,Elem Linear Algebra,,1.00,N,AQR,T 0935-1100 Th 0930-1050,TOH 184 TOH 184,"Matsuura, Ryota"
C,MATH 220,F,,Elem Linear Algebra,,1.00,N,AQR,MWF 0905-1000,TOH 186,"Garrett, Kristina"
C,MATH 226,A,,Multivariable Calc,,1.00,N,,MWF 0905-1000,TOH 184,"Hanson, Bruce"
C,MATH 226,B,,Multivariable Calc,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 204 RNS 204,"Hanson, Bruce"
C,MATH 230,A,,Differential Equations I,,1.00,N,,MWF 0200-0255PM,TOH 184,"Sanft, Kevin R."
C,MATH 230,B,,Differential Equations I,,1.00,N,,T 0935-1100 Th 0930-1050,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH 244,A,,Real Analysis I,,1.00,N,WRI,MWF 1150-1245PM,RNS 204,"Pierce, Ian"
C,MATH 244,B,,Real Analysis I,,1.00,N,WRI,MWF 1255-0150PM,TOH 184,"Hanson, Bruce"
C,MATH 252,A,,Abstract Algebra I,,1.00,N,WRI,MWF 1045-1140,RNS 206,"Berliner, Adam H."
C,MATH 252,B,,Abstract Algebra I,,1.00,N,WRI,MWF 0200-0255PM,TOH 186,"Purin, Marju"
C,MATH 262,,,Probability Theory,,1.00,N,,MWF 0800-0855,RNS 206,"McKelvey, Steven"
C,MATH 294,,,Academic Internship,,1.00,Y,,,,Staff
O,MATH 298,,,IS/Operations Research II,,1.00,N,,,,"McKelvey, Steven"
C,MATH 348,,,Topology,,1.00,N,,T 0935-1100 Th 0930-1050,TOH 186 TOH 186,"Zorn, Paul"
C,MATH 384,A,S,Sem: Methods of Appl Math,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 206 RNS 206,"Vandiver, Rebecca M."
C,MATH 384,B,S,Sem: Math of Finance,,1.00,N,,MWF 0905-1000,RNS 206,"McKelvey, Steven"
C,MATH 394,,,Academic Internship,,1.00,Y,,,,Staff
C,MATH 396,,,Research: This section is closed during web registration.,,1.00,N,,T 0800-0925 Th 0800-0920,RNS 206 RNS 206,"Humke, Paul"
O,MATH 398,,,IR/Advanced Real Analysis,,1.00,N,,,,"Humke, Paul"
O,MATH 398,A,,IR/Strong A Infinity Wts,,1.00,N,,,,"Hanson, Bruce"
C,MEDIA 160,,,Mass Media,,1.00,N,MCD ORC,T 0935-1100 Th 0930-1050,TB 216 TB 216,"Sonnega, William"
C,MEDIA 260,,,Media/Contemp Culture,,1.00,N,ORC,T 1145-0110PM Th 1245-0205PM,TB 216 TB 216,"Sonnega, William"
C,MEDIA 294,,,Academic Internship,,0.50,Y,,,,Staff
C,MEDIA 294,A,,Academic Internship,,1.00,Y,,,,"Hepburn, Joan"
O,MEDIA 298,,,IS/,,1.00,N,,,,Staff
C,MEDIA 394,,,Academic Internship,,1.00,Y,,,,Staff
O,MEDIA 398,,,IR/,,1.00,N,WRI,,,Staff
O,MEDVL 398,,,IR/,,1.00,N,,,,Staff
C,MGMT 225,A,,Principles of Acct,,1.00,N,,T 1145-0110PM Th 1245-0205PM,RNS 190 RNS 190,"Mader, James"
C,MGMT 225,B,,Principles of Acct,,1.00,N,,T 0120-0245PM Th 0215-0335PM,RNS 190 RNS 190,"Mader, James"
O,MGMT 229,,,Arts Management,,1.00,N,HBS,T 0800-0925 Th 0800-0920,HH 307 HH 307,"Muir, Sian E."
O,MGMT 237,,,Managerial/Cost Acct,,1.00,N,,MWF 1255-0150PM,HH 413,"Hirsch, Richard M."
O,MGMT 250,,,Marketing,,1.00,N,HBS,MWF 0800-0855,OM 10,"Muir, Sian E."
C,MGMT 251,A,,Management,,1.00,N,HBS,MWF 1045-1140,HH 307,"Goedde, Richard"
C,MGMT 251,B,,Management,,1.00,N,HBS,MWF 1150-1245PM,HH 307,"Goedde, Richard"
O,MGMT 256,,,Entrepreneurship,,1.00,N,,MWF 0905-1000,OM 10,"Muir, Sian E."
C,MGMT 281,,,Corporate Finance,,1.00,N,,T 0935-1100 Th 0930-1050,RNS 190 RNS 190,"Goedde, Richard"
C,MGMT 294,,,Academic Internship,,1.00,Y,,,,"Muir, Sian E."
O,MGMT 298,,,IS/Management in the Arts,,1.00,N,WRI,,,"Gisselman, Gary C. Muir, Sian E."
C,MGMT 394,,,Academic Internship,,1.00,Y,,,,Staff
O,MGMT 398,,,IR/Investment Modeling,,1.00,N,,,,"Goedde, Richard"
C,MUSIC 112,A,,Theory & Aural Skills I This class is open only to approved music majors.,,1.00,N,,MWF 0800-0855 T 0800-0925 Th 0800-0920,CHM 224 CHM 224 CHM 224,"Broberg, Kirsten"
C,MUSIC 112,B,,Theory & Aural Skills I This class is open only to approved music majors.,,1.00,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 224 CHM 224 CHM 224,"Broberg, Kirsten"
C,MUSIC 112,C,,Theory & Aural Skills I This class is open only to approved music majors.,,1.00,N,,MWF 1045-1140 T 1145-0110PM Th 1245-0205PM,CHM 224 CHM 224 CHM 224,"Broberg, Kirsten"
C,MUSIC 112,D,,Theory & Aural Skills I This class is open only to approved music majors.,,1.00,N,,MWF 0200-0255PM T 0120-0245PM Th 0215-0335PM,CHM 224 CHM 224 CHM 224,"Amundson, Steven"
C,MUSIC 161,A,,Piano Class I This class is open only to approved music majors.,,0.25,N,,MW 1045-1140,CHM 222,"Paddleford, Nancy"
C,MUSIC 161,B,,Piano Class I This class is open only to approved music majors.,,0.25,N,,MW 1255-0150PM,CHM 222,"Paddleford, Nancy"
C,MUSIC 161,C,,Piano Class I This class is open only to approved music majors.,,0.25,N,,T 1005-1100 Th 0955-1050,CHM 222 CHM 222,"Berger, Linda"
C,MUSIC 161,D,,Piano Class I This class is open only to approved music majors.,,0.25,N,,T 1145-1240PM Th 1245-0140PM,CHM 222 CHM 222,"Berger, Linda"
C,MUSIC 164,A,,Voice Class,,0.25,N,,MW 0905-1000,CHM 233,"Johnson, Sigrid"
C,MUSIC 164,B,,Voice Class,,0.25,N,,MW 1150-1245PM,CHM 233,"Johnson, Sigrid"
C,MUSIC 164,C,,Voice Class,,0.25,N,,MW 1255-0150PM,CHM 233,"Johnson, Sigrid"
O,MUSIC 168,,,String Methods,,0.25,N,,MWF 1255-0150PM,CHM 140,"Scholz-Carlson, Miriam Carter, David"
O,MUSIC 169,,,Woodwind Methods,,0.25,N,,MWF 1150-1245PM,CHM 138,"Maeda, Dana L."
O,MUSIC 212,A,,Theory & Aural Skills III,,1.00,N,,MWF 0800-0855 T 0800-0925 Th 0800-0920,CHM 232 CHM 232 CHM 232,"Merritt, Justin W."
C,MUSIC 212,B,,Theory & Aural Skills III,,1.00,N,,MWF 0905-1000 T 0935-1100 Th 0930-1050,CHM 232 CHM 232 CHM 232,"Rodland, Catherine R."
C,MUSIC 212,C,,Theory & Aural Skills III,,1.00,N,,MWF 1045-1140 T 0120-0245PM Th 0215-0335PM,CHM 232 CHM 232 CHM 232,"Moya, Reinaldo"
C,MUSIC 220,,,Instrumentation,,0.25,N,,MWF 0200-0255PM,CHM 232,"Merritt, Justin W."
C,MUSIC 221,,,Orchestration,,0.50,N,,,,"Merritt, Justin W."
O,MUSIC 223,,,Composition I,,1.00,N,,T 1145-0110PM Th 1245-0205PM,CHM 232 CHM 232,"Merritt, Justin W."
C,MUSIC 237,,,World Music,,1.00,N,ALS-A MCG,MWF 1045-1140,CHM 233,"Hagedorn, David"
C,MUSIC 241,A,,Hist & Lit Music I,,1.00,N,,MWF 1255-0150PM,CHM 239,"Hoekstra, Gerald"
C,MUSIC 241,B,,Hist & Lit Music I,,1.00,N,,MWF 0200-0255PM,CHM 239,"Hoekstra, Gerald"
O,MUSIC 252,,,Choral Conducting,,0.50,N,,T 0120-0245PM Th 0215-0335PM,CHM 140 CHM 140,"Aspaas, Christopher P."
O,MUSIC 261,A,,Piano Class III,,0.25,N,,MW 0905-1000,CHM 222,"Selvelieva, Ina"
C,MUSIC 261,B,,Piano Class III,,0.25,N,,MW 0200-0255PM,CHM 222,"Selvelieva, Ina"
X,MUSIC 261,C,,Piano Class III This section has been canceled.,,0.25,N,,T 0120-0215PM Th 0215-0310PM,CHM 222 CHM 222,Staff
C,MUSIC 263,,,Lyric Diction I,,0.25,N,,MF 1150-1245PM,CHM 224,"Dressen, Dan"
C,MUSIC 267,,,Adv Act Lyric Stage Only open to students by previous audition.,,1.00,N,,T 0120-0245PM Th 0215-0335PM,CHM Urness CHM Urness,"Hardy, Janis"
O,MUSIC 275,,,Instr Chamber Music,,0.25,N,,TTh 0800-0855,CHM 140,"Maeda, Dana L."
C,MUSIC 294,,,Academic Internship,,1.00,Y,,,,Staff
O,MUSIC 298,,,IS/,,1.00,N,,,,Staff
O,MUSIC 298,A,,IS/Jazz Theory/Technique,,1.00,N,,,,"Hagedorn, David"
O,MUSIC 298,B,,IS/Excerpt Study-Trombone,,1.00,N,,,,"Zimmerman, Larry J."
O,MUSIC 299,A,T,MSM IS/Conducting,,0.25,N,,,,Staff
O,MUSIC 299,B,T,MSM IS/Worship Proj,,0.25,N,,,,Staff
O,MUSIC 324,,,Composition II,,1.00,N,,MWF 1255-0150PM,CHM 224,"Mahr, Timothy"
O,MUSIC 325,,,Composition III,,1.00,N,,MWF 1255-0150PM,CHM 224,"Mahr, Timothy"
O,MUSIC 344,,,Music of 20th/21st Cent,,1.00,N,WRI,MWF 0800-0855,CHM 239,"Hanson, Alice"
O,MUSIC 345,,T,Top: American Music,,1.00,N,WRI,T 0800-0925 Th 0800-0920,CHM 239 CHM 239,"Hanson, Alice"
O,MUSIC 354,A,,Advanced Conducting,,0.50,N,,T 0935-1100 Th 0930-1050,CHM 140 CHM 140,"Amundson, Steven"
O,MUSIC 354,B,,Advanced Conducting,,0.50,N,,T 0935-1100 Th 0930-1050,CHM 233 CHM 233,"Armstrong, Anton"
O,MUSIC 364,,,Vocal Pedagogy,,0.25,N,,MW 1255-0150PM,CHM 232,"Engleman, Tracey M."
O,MUSIC 365,,,Child-Adolescent Voice,,0.25,N,,MW 0905-1000,CHM 239,"Armstrong, Anton"
O,MUSIC 368,,,String Lit & Pedagogy,,0.50,N,,T 0120-0245PM Th 0215-0335PM,CHM 239 CHM 239,"Gray, Charles Carter, David"
O,MUSIC 391,,,Church Music Pract I,,0.25,N,,T 1145-0110PM Th 1245-0205PM,CHM 239 CHM 239,"Bobb, James E."
C,MUSIC 394,,,Academic Internship,,1.00,Y,,,,Staff
O,MUSIC 398,,,IR/,,1.00,N,,,,Staff
O,NEURO 298,,,IS/,,1.00,N,,,,Staff
O,NEURO 398,,,IR/Alc & Caff Reinforce,,1.00,N,,,,"Dickinson, Shelly D."
C,NORW 111,A,,Beginning Norwegian I,,1.00,N,,MWF 0800-0855,TOH 308,"Krouk, Dean"
C,NORW 111,B,,Beginning Norwegian I,,1.00,N,,MWF 0905-1000,TOH 308,"Krouk, Dean"
C,NORW 111,C,,Beginning Norwegian I,,1.00,N,,MWF 1045-1140,TOH 308,"Haerter, Christine L."
C,NORW 111,D,,Beginning Norwegian I,,1.00,N,,MWF 1150-1245PM,TOH 210,"Haerter, Christine L."
C,NORW 111,E,,Beginning Norwegian I,,1.00,N,,MWF 1150-1245PM,TOH 308,"O'Leary, Margaret H."
C,NORW 231,A,,Intermed Norwegian I,,1.00,N,FOL-N,MWF 0905-1000,TOH 110,"Lie, Kari"
C,NORW 231,B,,Intermed Norwegian I,,1.00,N,FOL-N,MWF 1045-1140,TOH 110,"Lie, Kari"
C,NORW 231,C,,Intermed Norwegian I,,1.00,N,FOL-N,MWF 1255-0150PM,TOH 308,"Lie, Kari"
C,NORW 231,D,,Intermed Norwegian I,,1.00,N,FOL-N,MWF 0200-0255PM,TOH 308,"Haerter, Christine L."
O,NORW 253,,,Advanced Conv & Comp,,1.00,N,FOL-N ORC,T 0120-0245PM Th 0215-0335PM,TOH 308 TOH 308,"O'Leary, Margaret H."
C,NORW 294,,,Academic Internship,,1.00,Y,,,,Staff
O,NORW 298,,,IS/,,1.00,N,,,,Staff
O,NORW 371,,,Norsk Lit Til 1890,,1.00,N,ALS-L FOL-N WRI,MWF 0200-0255PM,TOH 300,"Krouk, Dean"
C,NORW 394,,,Academic Internship,,1.00,Y,,,,Staff
O,NORW 398,,,IR/,,1.00,N,,,,Staff
C,NURS 294,,,Academic Internship,,1.00,Y,,,,Staff
C,NURS 298,,,IS/,,1.00,N,,,,Staff
C,NURS 302,,,Healthcare Issues Open to Nursing majors only.,,1.00,N,HBS WRI,MWF 0200-0255PM,HH 301,"Morisette, Sandra Beckmann, Nicole B. Kuehn, Mary"
C,NURS 304,,,Nursing Concepts,,1.00,N,,Th 0800-1050,HH 301,"Beckmann, Nicole B. Neal, Diana"
C,NURS 306,,,Health Assessment Students in Nursing 306 must also register for lab Nursing 306L.,,1.00,N,,M 0800-0855 M 0905-1000 M 1045-1140,HH 301 HH 301 HH 301,"Morisette, Sandra"
